Protein IDs	CDC1551-1.count	CDC1551-1.rsq	CDC1551-1.kdp	CDC1551-1.halflife	CDC1551-1.count.z	CDC1551-1.rsq.z	CDC1551-1.kdp.z	CDC1551-1.halflife.z	CDC1551-2.count	CDC1551-2.rsq	CDC1551-2.kdp	CDC1551-2.halflife	CDC1551-2.count.z	CDC1551-2.rsq.z	CDC1551-2.kdp.z	CDC1551-2.halflife.z	dPPE38-1.count	dPPE38-1.rsq	dPPE38-1.kdp	dPPE38-1.halflife	dPPE38-1.count.z	dPPE38-1.rsq.z	dPPE38-1.kdp.z	dPPE38-1.halflife.z	dPPE38-2.count	dPPE38-2.rsq	dPPE38-2.kdp	dPPE38-2.halflife	dPPE38-2.count.z	dPPE38-2.rsq.z	dPPE38-2.kdp.z	dPPE38-2.halflife.z	Comp-1.count	Comp-1.rsq	Comp-1.kdp	Comp-1.halflife	Comp-1.count.z	Comp-1.rsq.z	Comp-1.kdp.z	Comp-1.halflife.z	Comp-2.count	Comp-2.rsq	Comp-2.kdp	Comp-2.halflife	Comp-2.count.z	Comp-2.rsq.z	Comp-2.kdp.z	Comp-2.halflife.z	Uninfected-1.count	Uninfected-1.rsq	Uninfected-1.kdp	Uninfected-1.halflife	Uninfected-1.count.z	Uninfected-1.rsq.z	Uninfected-1.kdp.z	Uninfected-1.halflife.z	Uninfected-2.count	Uninfected-2.rsq	Uninfected-2.kdp	Uninfected-2.halflife	Uninfected-2.count.z	Uninfected-2.rsq.z	Uninfected-2.kdp.z	Uninfected-2.halflife.z
sp|Q9NZM1|MYOF_HUMANMyoferlinOS=HomosapiensGN=MYOFPE=1SV=1;tr|H0YD14|H0YD14_HUMANMyoferlin(Fragment)OS=HomosapiensGN=MYOFPE=1SV=1	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN
sp|Q9NZZ3|CHMP5_HUMANChargedmultivesicularbodyprotein5OS=HomosapiensGN=CHMP5PE=1SV=1	3	0.647856588	0.025899217	26.76324872	4	0.890825683	0.025899217	26.76324872	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	1	NaN	0.029881927	23.19620097	2	1	0.029881927	23.19620097	1	NaN	0.024173059	28.67436812	2	1	0.024173059	28.67436812	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN
sp|Q9P0J0|NDUAD_HUMANNADHdehydrogenase[ubiquinone]1alphasubcomplexsubunit13OS=HomosapiensGN=NDUFA13PE=1SV=3;tr|U3KQP3|U3KQP3_HUMANNADHdehydrogenase[ubiquinone]1alphasubcomplexsubunit13(Fragment)OS=HomosapiensGN=NDUFA13PE=4SV=2;tr|B4DEZ3|B4DEZ3_HUMANNADHdehydrogenase[ubiquinone]1alphasubcomplexsubunit13OS=HomosapiensGN=NDUFA13PE=2SV=1;tr|K7EJE1|K7EJE1_HUMANNADHdehydrogenase[ubiquinone]1alphasubcomplexsubunit13OS=HomosapiensGN=NDUFA13PE=4SV=1;tr|E7ENQ6|E7ENQ6_HUMANUncharacterizedproteinOS=HomosapiensPE=4SV=1	3	0.011732442	0.042931335	16.14548386	4	0.684575714	0.042931335	16.14548386	1	NaN	0.03602314	19.24172033	2	1	0.03602314	19.24172033	1	NaN	0.109387864	6.336600354	2	1	0.109387864	6.336600354	2	1	0.026209055	26.44685856	3	0.445665843	0.026209055	26.44685856	1	NaN	0.070899799	9.776433583	2	1	0.070899799	9.776433583	1	NaN	0.077923716	8.895201777	2	1	0.077923716	8.895201777	2	1	0.033390696	20.7586919	3	0.152309206	0.033390696	20.7586919	4	0.6428111	0.031078655	22.3029978	5	0.785002806	0.031078655	22.3029978
sp|Q9P0L0|VAPA_HUMANVesicle-associatedmembraneprotein-associatedproteinAOS=HomosapiensGN=VAPAPE=1SV=3;tr|J3QKM9|J3QKM9_HUMANVesicle-associatedmembraneprotein-associatedproteinAOS=HomosapiensGN=VAPAPE=1SV=1;tr|E5RK64|E5RK64_HUMANVesicle-associatedmembraneprotein-associatedproteinB/COS=HomosapiensGN=VAPBPE=1SV=1	3	0.887171754	0.012959105	53.48727356	4	0.963723607	0.012959105	53.48727356	5	0.99245655	0.013049903	53.11512104	6	0.989839754	0.013049903	53.11512104	2	1	0.01503989	46.08725012	3	0.943789358	0.01503989	46.08725012	3	0.989388575	0.013613261	50.91705751	4	0.994827353	0.013613261	50.91705751	4	0.998713219	0.01401883	49.44401229	5	0.999122836	0.01401883	49.44401229	2	1	0.011299411	61.34365645	3	0.998844482	0.011299411	61.34365645	5	0.968100657	0.014471149	47.89856035	6	0.978087745	0.014471149	47.89856035	5	0.628785836	0.016467222	42.09253829	6	0.746330388	0.016467222	42.09253829
sp|Q9P0V8|SLAF8_HUMANSLAMfamilymember8OS=HomosapiensGN=SLAMF8PE=1SV=1	0	NaN	NaN	NaN	1	NaN	0	NaN	1	NaN	0.01111326	62.37118441	2	1	0.01111326	62.37118441	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	1	NaN	0.012234404	56.65557194	2	1	0.012234404	56.65557194	1	NaN	0.016915819	40.97627196	2	1	0.016915819	40.97627196	0	NaN	NaN	NaN	1	NaN	0	NaN
sp|Q9P107|GMIP_HUMANGEM-interactingproteinOS=HomosapiensGN=GMIPPE=1SV=2;tr|K7EJC2|K7EJC2_HUMANGEM-interactingprotein(Fragment)OS=HomosapiensGN=GMIPPE=1SV=1	2	1	0.02987524	23.20139265	3	0.999631268	0.02987524	23.20139265	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	2	1	0.027997002	24.75790726	3	0.999008105	0.027997002	24.75790726	0	NaN	NaN	NaN	1	NaN	0	NaN	2	1	0.021928791	31.60900156	3	0.996988204	0.021928791	31.60900156	1	NaN	0.024398462	28.40946167	2	1	0.024398462	28.40946167	0	NaN	NaN	NaN	1	NaN	0	NaN
sp|Q9P1F3|ABRAL_HUMANCostarsfamilyproteinABRACLOS=HomosapiensGN=ABRACLPE=1SV=1;tr|Q5SZC9|Q5SZC9_HUMANCostarsfamilyproteinABRACLOS=HomosapiensGN=ABRACLPE=1SV=1	0	NaN	NaN	NaN	1	NaN	0	NaN	1	NaN	0.013595732	50.98270466	2	1	0.013595732	50.98270466	1	NaN	0.024685163	28.07950574	2	1	0.024685163	28.07950574	1	NaN	0.018663443	37.13929895	2	1	0.018663443	37.13929895	1	NaN	0.014343308	48.32547606	2	1	0.014343308	48.32547606	0	NaN	NaN	NaN	1	NaN	0	NaN	1	NaN	0.01620866	42.76400192	2	1	0.01620866	42.76400192	1	NaN	0.014598085	47.4820616	2	1	0.014598085	47.4820616
sp|Q9P258|RCC2_HUMANProteinRCC2OS=HomosapiensGN=RCC2PE=1SV=2	5	0.996056912	0.023363923	29.66741411	6	0.995878388	0.023363923	29.66741411	4	0.998136485	0.023120977	29.97914799	5	0.998039323	0.023120977	29.97914799	4	0.988474526	0.019967522	34.71372993	5	0.989980275	0.019967522	34.71372993	3	0.99957559	0.020034419	34.59781865	4	0.998500744	0.020034419	34.59781865	5	0.991805661	0.019889199	34.85043182	6	0.99439308	0.019889199	34.85043182	4	0.902080988	0.019666466	35.24513167	5	0.946325129	0.019666466	35.24513167	5	0.989455997	0.021467466	32.28826276	6	0.99160276	0.021467466	32.28826276	4	0.71561487	0.019122451	36.24782124	5	0.85485602	0.019122451	36.24782124
sp|Q9P287|BCCIP_HUMANBRCA2andCDKN1A-interactingproteinOS=HomosapiensGN=BCCIPPE=1SV=1	2	1	0.024570991	28.20998117	3	0.993095333	0.024570991	28.20998117	1	NaN	0.022678909	30.56351466	2	1	0.022678909	30.56351466	0	NaN	NaN	NaN	1	NaN	0	NaN	1	NaN	0.025722399	26.94722091	2	1	0.025722399	26.94722091	1	NaN	0.023052603	30.06806563	2	1	0.023052603	30.06806563	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	1	NaN	0.014307625	48.44599886	2	1	0.014307625	48.44599886
sp|Q9P2J5|SYLC_HUMANLeucine--tRNAligase,cytoplasmicOS=HomosapiensGN=LARSPE=1SV=2;tr|A0A087WXY1|A0A087WXY1_HUMANLeucine--tRNAligase,cytoplasmicOS=HomosapiensGN=LARSPE=1SV=1	5	0.897704976	0.013843816	50.06908489	6	0.920528332	0.013843816	50.06908489	5	0.924654028	0.011756155	58.96036644	6	0.886350353	0.011756155	58.96036644	3	0.97395381	0.011079095	62.56352023	4	0.986477894	0.011079095	62.56352023	3	0.978994622	0.010581107	65.50800236	4	0.862637798	0.010581107	65.50800236	4	0.690612983	0.010700825	64.77511587	5	0.689175728	0.010700825	64.77511587	5	0.460731961	0.01226883	56.49660154	6	0.629301649	0.01226883	56.49660154	4	0.973678119	0.011227647	61.73574791	5	0.981104896	0.011227647	61.73574791	4	0.56958706	0.012292158	56.38938139	5	0.771752132	0.012292158	56.38938139
sp|Q9P2R7|SUCB1_HUMANSuccinate--CoAligase[ADP-forming]subunitbeta,mitochondrialOS=HomosapiensGN=SUCLA2PE=1SV=3;tr|A0A0U1RQL1|A0A0U1RQL1_HUMANSuccinate--CoAligase[ADP-forming]subunitbeta,mitochondrial(Fragment)OS=HomosapiensGN=SUCLA2PE=1SV=1;tr|A0A0U1RQF8|A0A0U1RQF8_HUMANSuccinate--CoAligase[ADP-forming]subunitbeta,mitochondrialOS=HomosapiensGN=SUCLA2PE=1SV=1;tr|A0A0U1RQU7|A0A0U1RQU7_HUMANSuccinate--CoAligase[ADP-forming]subunitbeta,mitochondrial(Fragment)OS=HomosapiensGN=SUCLA2PE=1SV=1;tr|Q5T9Q8|Q5T9Q8_HUMANSuccinate--CoAligase[ADP-forming]subunitbeta,mitochondrial(Fragment)OS=HomosapiensGN=SUCLA2PE=1SV=1;tr|Q5T9Q5|Q5T9Q5_HUMANSuccinate--CoAligase[ADP-forming]subunitbeta,mitochondrial(Fragment)OS=HomosapiensGN=SUCLA2PE=1SV=1	2	1	0.014357422	48.27796916	3	0.99921075	0.014357422	48.27796916	2	1	0.020416167	33.95089748	3	0.999512263	0.020416167	33.95089748	2	1	0.016168713	42.86965673	3	0.733369302	0.016168713	42.86965673	1	NaN	0.014889267	46.55347804	2	1	0.014889267	46.55347804	1	NaN	0.022753889	30.46280026	2	1	0.022753889	30.46280026	1	NaN	0.010215025	67.85565353	2	1	0.010215025	67.85565353	2	1	0.013884864	49.92106373	3	0.923963166	0.013884864	49.92106373	1	NaN	0.014230737	48.70775028	2	1	0.014230737	48.70775028
sp|Q9UBB4|ATX10_HUMANAtaxin-10OS=HomosapiensGN=ATXN10PE=1SV=1;tr|B1AHE3|B1AHE3_HUMANAtaxin-10OS=HomosapiensGN=ATXN10PE=1SV=1;tr|B1AHE4|B1AHE4_HUMANAtaxin-10(Fragment)OS=HomosapiensGN=ATXN10PE=1SV=1	5	0.958670857	0.040558758	17.08995074	6	0.96450007	0.040558758	17.08995074	5	0.974803343	0.044105727	15.71558212	6	0.981528439	0.044105727	15.71558212	2	1	0.039769186	17.42925225	3	0.958719263	0.039769186	17.42925225	4	0.981698935	0.040554428	17.09177552	5	0.987667049	0.040554428	17.09177552	4	0.945086562	0.045378979	15.27463135	5	0.969851604	0.045378979	15.27463135	4	0.984723766	0.043669994	15.87239003	5	0.991555069	0.043669994	15.87239003	4	0.958115581	0.043096651	16.08355097	5	0.976960117	0.043096651	16.08355097	3	0.835667332	0.038346596	18.07584639	4	0.912140615	0.038346596	18.07584639
sp|Q9UBQ0|VPS29_HUMANVacuolarproteinsorting-associatedprotein29OS=HomosapiensGN=VPS29PE=1SV=1;tr|F8VXU5|F8VXU5_HUMANVacuolarproteinsorting-associatedprotein29OS=HomosapiensGN=VPS29PE=1SV=1	2	1	0.01594512	43.47080367	3	0.771566819	0.01594512	43.47080367	2	1	0.019036821	36.41086813	3	0.939348232	0.019036821	36.41086813	3	0.983279659	0.014286576	48.51737621	4	0.994545875	0.014286576	48.51737621	4	0.693372792	0.016243946	42.67110922	5	0.843504843	0.016243946	42.67110922	3	0.945066113	0.016593998	41.77095736	4	0.974306859	0.016593998	41.77095736	3	0.965229792	0.015762131	43.97547324	4	0.980527809	0.015762131	43.97547324	2	1	0.015070719	45.99297429	3	0.991882288	0.015070719	45.99297429	4	0.740456439	0.015838767	43.76269783	5	0.855861764	0.015838767	43.76269783
sp|Q9UBQ7|GRHPR_HUMANGlyoxylatereductase/hydroxypyruvatereductaseOS=HomosapiensGN=GRHPRPE=1SV=1;tr|U3KQ56|U3KQ56_HUMANGlyoxylatereductase/hydroxypyruvatereductaseOS=HomosapiensGN=GRHPRPE=1SV=1	2	1	0.010691747	64.83011569	3	0.984648636	0.010691747	64.83011569	2	1	0.007441266	93.1490989	3	0.856818092	0.007441266	93.1490989	0	NaN	NaN	NaN	1	NaN	0	NaN	3	0.329189719	0.012786538	54.20913567	4	0.69245332	0.012786538	54.20913567	1	NaN	0.009057128	76.53057334	2	1	0.009057128	76.53057334	3	0.90147693	0.009309389	74.45678804	4	0.9574099	0.009309389	74.45678804	2	1	0.010887801	63.66273127	3	0.998472349	0.010887801	63.66273127	3	0.224117173	0.015480597	44.77522191	4	0.555755877	0.015480597	44.77522191
sp|Q9UBR2|CATZ_HUMANCathepsinZOS=HomosapiensGN=CTSZPE=1SV=1	4	0.999810671	0.035394517	19.58346228	5	0.995551406	0.035394517	19.58346228	5	0.921046106	0.040093585	17.2882315	6	0.945078492	0.040093585	17.2882315	2	1	0.036878285	18.79553716	3	0.997447992	0.036878285	18.79553716	4	0.999511602	0.037607579	18.43105017	5	0.999750581	0.037607579	18.43105017	4	0.955536679	0.034336992	20.18660162	5	0.972721057	0.034336992	20.18660162	4	0.947370266	0.034538002	20.06911623	5	0.968308268	0.034538002	20.06911623	2	1	0.035625717	19.45637122	3	0.999552308	0.035625717	19.45637122	3	0.401209401	0.033916794	20.43669513	4	0.80328027	0.033916794	20.43669513
sp|Q9UBS4|DJB11_HUMANDnaJhomologsubfamilyBmember11OS=HomosapiensGN=DNAJB11PE=1SV=1;tr|H7C2Y5|H7C2Y5_HUMANUncharacterizedprotein(Fragment)OS=HomosapiensPE=1SV=8	2	1	0.014556808	47.61670295	3	0.990293164	0.014556808	47.61670295	1	NaN	0.023865121	29.04436025	2	1	0.023865121	29.04436025	2	1	0.025321501	27.37385845	3	0.297013915	0.025321501	27.37385845	1	NaN	0.015067674	46.00226902	2	1	0.015067674	46.00226902	1	NaN	0.011931126	58.09570711	2	1	0.011931126	58.09570711	1	NaN	0.025306554	27.39002665	2	1	0.025306554	27.39002665	2	1	0.022438428	30.89107645	3	0.913642502	0.022438428	30.89107645	2	1	0.025718061	26.95176707	3	0.991863915	0.025718061	26.95176707
sp|Q9UBT2|SAE2_HUMANSUMO-activatingenzymesubunit2OS=HomosapiensGN=UBA2PE=1SV=2;tr|K7EPL2|K7EPL2_HUMANSUMO-activatingenzymesubunit2(Fragment)OS=HomosapiensGN=UBA2PE=1SV=2;tr|U3KQ55|U3KQ55_HUMANSUMO-activatingenzymesubunit2OS=HomosapiensGN=UBA2PE=1SV=1;tr|K7ES38|K7ES38_HUMANSUMO-activatingenzymesubunit2OS=HomosapiensGN=UBA2PE=1SV=1;tr|U3KQ93|U3KQ93_HUMANSUMO-activatingenzymesubunit2OS=HomosapiensGN=UBA2PE=1SV=1;tr|K7ESK7|K7ESK7_HUMANSUMO-activatingenzymesubunit2(Fragment)OS=HomosapiensGN=UBA2PE=1SV=1	0	NaN	NaN	NaN	1	NaN	0	NaN	1	NaN	0.011558581	59.9681918	2	1	0.011558581	59.9681918	1	NaN	0.013764773	50.35660019	2	1	0.013764773	50.35660019	3	0.441796733	0.014977322	46.27978192	4	0.601553796	0.014977322	46.27978192	0	NaN	NaN	NaN	1	NaN	0	NaN	1	NaN	0.013023099	53.22444262	2	1	0.013023099	53.22444262	1	NaN	0.016286266	42.5602263	2	1	0.016286266	42.5602263	1	NaN	0.025349992	27.34309313	2	1	0.025349992	27.34309313
sp|Q9UDW1|QCR9_HUMANCytochromeb-c1complexsubunit9OS=HomosapiensGN=UQCR10PE=1SV=3	3	0.987721088	0.019778504	35.04548126	4	0.995834044	0.019778504	35.04548126	2	1	0.016622535	41.6992454	3	0.999970236	0.016622535	41.6992454	2	1	0.017861357	38.80708303	3	0.974272667	0.017861357	38.80708303	3	0.98756737	0.0183385	37.79737606	4	0.994128327	0.0183385	37.79737606	2	1	0.020400457	33.97704193	3	0.999087478	0.020400457	33.97704193	2	1	0.01936659	35.79087403	3	0.996410944	0.01936659	35.79087403	1	NaN	0.019418549	35.69510612	2	1	0.019418549	35.69510612	1	NaN	0.019506823	35.53357694	2	1	0.019506823	35.53357694
sp|Q9UGP8|SEC63_HUMANTranslocationproteinSEC63homologOS=HomosapiensGN=SEC63PE=1SV=2	3	0.365343285	0.019635557	35.30061157	4	0.798141643	0.019635557	35.30061157	4	0.990690064	0.019780004	35.04282303	5	0.988137543	0.019780004	35.04282303	2	1	0.018756033	36.9559591	3	0.995888296	0.018756033	36.9559591	2	1	0.017031137	40.69882016	3	0.98100705	0.017031137	40.69882016	1	NaN	0.019906533	34.82008547	2	1	0.019906533	34.82008547	2	1	0.018138667	38.21378787	3	0.999664909	0.018138667	38.21378787	3	0.989659268	0.020724599	33.44562539	4	0.99204654	0.020724599	33.44562539	2	1	0.012749171	54.3680194	3	0.78365138	0.012749171	54.3680194
sp|Q9UH65|SWP70_HUMANSwitch-associatedprotein70OS=HomosapiensGN=SWAP70PE=1SV=1;tr|E7EMB1|E7EMB1_HUMANSwitch-associatedprotein70OS=HomosapiensGN=SWAP70PE=1SV=1;tr|E9PJK8|E9PJK8_HUMANSwitch-associatedprotein70OS=HomosapiensGN=SWAP70PE=1SV=1;tr|E9PJM7|E9PJM7_HUMANSwitch-associatedprotein70(Fragment)OS=HomosapiensGN=SWAP70PE=1SV=8	1	NaN	0.018143847	38.2028786	2	1	0.018143847	38.2028786	2	1	0.024001419	28.87942521	3	0.965781243	0.024001419	28.87942521	1	NaN	0.019087512	36.3141704	2	1	0.019087512	36.3141704	1	NaN	0.017409948	39.81328334	2	1	0.017409948	39.81328334	2	1	0.016740374	41.40571551	3	0.977466892	0.016740374	41.40571551	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	2	1	0.021588801	32.10679396	3	0.970048547	0.021588801	32.10679396
sp|Q9UHB9|SRP68_HUMANSignalrecognitionparticlesubunitSRP68OS=HomosapiensGN=SRP68PE=1SV=2	1	NaN	0.014037441	49.37845851	2	1	0.014037441	49.37845851	1	NaN	0.012241413	56.62313354	2	1	0.012241413	56.62313354	2	1	0.011945864	58.02403061	3	0.992115011	0.011945864	58.02403061	2	1	0.0121901	56.8614824	3	0.957941294	0.0121901	56.8614824	0	NaN	NaN	NaN	1	NaN	0	NaN	1	NaN	0.011533249	60.09990709	2	1	0.011533249	60.09990709	4	0.778893721	0.013676666	50.68100652	5	0.882080875	0.013676666	50.68100652	1	NaN	0.012112401	57.22624131	2	1	0.012112401	57.22624131
sp|Q9UHD1|CHRD1_HUMANCysteineandhistidine-richdomain-containingprotein1OS=HomosapiensGN=CHORDC1PE=1SV=2;tr|E9PHZ2|E9PHZ2_HUMANCysteineandhistidine-richdomain-containingprotein1OS=HomosapiensGN=CHORDC1PE=1SV=1;tr|E9PPQ5|E9PPQ5_HUMANCysteineandhistidine-richdomain-containingprotein1OS=HomosapiensGN=CHORDC1PE=1SV=1;tr|E9PIZ4|E9PIZ4_HUMANCysteineandhistidine-richdomain-containingprotein1OS=HomosapiensGN=CHORDC1PE=1SV=1;tr|E9PSD5|E9PSD5_HUMANCysteineandhistidine-richdomain-containingprotein1OS=HomosapiensGN=CHORDC1PE=1SV=1;tr|E9PL00|E9PL00_HUMANCysteineandhistidine-richdomain-containingprotein1OS=HomosapiensGN=CHORDC1PE=1SV=1;tr|E9PIF7|E9PIF7_HUMANCysteineandhistidine-richdomain-containingprotein1OS=HomosapiensGN=CHORDC1PE=1SV=1	1	NaN	0.015058306	46.03088569	2	1	0.015058306	46.03088569	0	NaN	NaN	NaN	1	NaN	0	NaN	2	1	0.012964303	53.46582591	3	0.85827629	0.012964303	53.46582591	2	1	0.011492897	60.31091718	3	0.251635842	0.011492897	60.31091718	0	NaN	NaN	NaN	1	NaN	0	NaN	1	NaN	0.04575388	15.14947328	2	1	0.04575388	15.14947328	1	NaN	0.032787765	21.14042145	2	1	0.032787765	21.14042145	2	1	0.015578583	44.49359697	3	0.509294989	0.015578583	44.49359697
sp|Q9UHD8|SEPT9_HUMANSeptin-9OS=HomosapiensGN=SEPT9PE=1SV=2;tr|K7EL40|K7EL40_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7EK18|K7EK18_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7ER52|K7ER52_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7EIE4|K7EIE4_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7EQD7|K7EQD7_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7EJV0|K7EJV0_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7ELJ9|K7ELJ9_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7EPY1|K7EPY1_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7ENL0|K7ENL0_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7ER14|K7ER14_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7EIR4|K7EIR4_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7EKN4|K7EKN4_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=8;tr|K7EN52|K7EN52_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=8;tr|K7ENQ5|K7ENQ5_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=2;tr|K7EJ51|K7EJ51_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7EJZ2|K7EJZ2_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7EJL9|K7EJL9_HUMANSeptin-9OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7ERG1|K7ERG1_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7EQ08|K7EQ08_HUMANSeptin-9OS=HomosapiensGN=SEPT9PE=1SV=1	5	0.990887827	0.020731972	33.43373169	6	0.993774767	0.020731972	33.43373169	5	0.991011807	0.021100731	32.84943892	6	0.993465131	0.021100731	32.84943892	5	0.970955737	0.019903673	34.82508897	6	0.968311221	0.019903673	34.82508897	5	0.980013455	0.021618738	32.06233327	6	0.98342453	0.021618738	32.06233327	5	0.983672089	0.021576605	32.12494137	6	0.98545074	0.021576605	32.12494137	5	0.594651431	0.021444111	32.3234279	6	0.722799899	0.021444111	32.3234279	5	0.99229387	0.021312989	32.52228902	6	0.993683055	0.021312989	32.52228902	5	0.654776563	0.019981901	34.68875059	6	0.763065916	0.019981901	34.68875059
sp|Q9UHG3|PCYOX_HUMANPrenylcysteineoxidase1OS=HomosapiensGN=PCYOX1PE=1SV=3;tr|F8W8W4|F8W8W4_HUMANPrenylcysteineoxidase1OS=HomosapiensGN=PCYOX1PE=1SV=1;tr|C9K055|C9K055_HUMANPrenylcysteineoxidase1(Fragment)OS=HomosapiensGN=PCYOX1PE=1SV=1;tr|C9JM55|C9JM55_HUMANPrenylcysteineoxidase1(Fragment)OS=HomosapiensGN=PCYOX1PE=1SV=1	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN
sp|Q9UHL4|DPP2_HUMANDipeptidylpeptidase2OS=HomosapiensGN=DPP7PE=1SV=3;tr|R4GNE8|R4GNE8_HUMANDipeptidylpeptidase2(Fragment)OS=HomosapiensGN=DPP7PE=1SV=1;tr|R4GMR2|R4GMR2_HUMANDipeptidylpeptidase2(Fragment)OS=HomosapiensGN=DPP7PE=1SV=1;tr|R4GMV4|R4GMV4_HUMANDipeptidylpeptidase2(Fragment)OS=HomosapiensGN=DPP7PE=1SV=1;tr|R4GN05|R4GN05_HUMANDipeptidylpeptidase2(Fragment)OS=HomosapiensGN=DPP7PE=1SV=1;tr|R4GMU5|R4GMU5_HUMANDipeptidylpeptidase2(Fragment)OS=HomosapiensGN=DPP7PE=1SV=1	3	0.945610686	0.013382631	51.79453579	4	0.962746627	0.013382631	51.79453579	3	0.986238884	0.013296493	52.13007643	4	0.988994619	0.013296493	52.13007643	4	0.723684248	0.014368862	48.23953278	5	0.803808812	0.014368862	48.23953278	5	0.32183554	0.014117245	49.09932254	6	0.535087384	0.014117245	49.09932254	4	0.94491375	0.014316832	48.41484233	5	0.896573544	0.014316832	48.41484233	5	0.958170067	0.015041535	46.08221087	6	0.967296505	0.015041535	46.08221087	4	0.520373799	0.014612138	47.43639612	5	0.702626121	0.014612138	47.43639612	5	0.503796989	0.014502996	47.79337892	6	0.659474887	0.014502996	47.79337892
sp|Q9UHQ9|NB5R1_HUMANNADH-cytochromeb5reductase1OS=HomosapiensGN=CYB5R1PE=1SV=1;tr|H7C0R7|H7C0R7_HUMANNADH-cytochromeb5reductase1(Fragment)OS=HomosapiensGN=CYB5R1PE=1SV=1	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN
sp|Q9UHV9|PFD2_HUMANPrefoldinsubunit2OS=HomosapiensGN=PFDN2PE=1SV=1	2	1	0.027143684	25.53622341	3	0.985808066	0.027143684	25.53622341	2	1	0.02926532	23.68493439	3	0.473917899	0.02926532	23.68493439	1	NaN	0.020923144	33.12825095	2	1	0.020923144	33.12825095	2	1	0.022476972	30.83810287	3	0.991901773	0.022476972	30.83810287	1	NaN	0.022251886	31.15004231	2	1	0.022251886	31.15004231	1	NaN	0.022661778	30.58661965	2	1	0.022661778	30.58661965	1	NaN	0.022654948	30.5958401	2	1	0.022654948	30.5958401	0	NaN	NaN	NaN	1	NaN	0	NaN
